	image	caption
26191	3021318991_fa28e3bca7.jpg	an athletic girl in an orange uniform is on a playing field of green grass and swinging at a ball 
26192	3371567529_606fa3452b.jpg	a surfer ride a medium sized wave 
26193	2891240104_6755281868.jpg	four men are posing behind a cash register 
26194	214543992_ce6c0d9f9b.jpg	dog jumping looking up and small white ball in air passed by
26195	3103587323_7f093d5b90.jpg	a child holding onto the tail of a fake alligator 
26196	2890075175_4bd32b201a.jpg	a tiger striped dog play with a tire 
26197	3639428663_dae5e8146e.jpg	a man with overall and a hat standing next to another man 
26198	3174228611_6cf9d2266b.jpg	a dark skinned man in a white sport outfit play basketball 
26199	518144037_9a1754b2a6.jpg	a blonde boy with a long purple mohawk is playing the violin 
26200	1332492622_8c66992b62.jpg	people walking in brightlycolored building 
26201	3454199170_ae26917dcd.jpg	two dog play together while their owner watch 
26202	478754346_addb53893c.jpg	a dirt bike rider ride off of a jump 
26203	2354064281_10afa38206.jpg	a black and brown dog with a brown dog in a grassy field with patch of white 
26204	3039214579_43ef79f931.jpg	a man in a yellow helmet is walking with a yellow bicycle near a group a of protester 
26205	3159569570_dff24e7be9.jpg	a group of
26206	3097171315_0ba7d283b1.jpg	a group of people are congregated in a room by a big round mirror 
26207	535830521_aa971319fc.jpg	a person wearing a blue jacket  blue jacket and black earmuff is holding up a newspaper 
26208	365759754_6cf7068c9a.jpg	a black dog is running through the snow with something in it mouth 
26209	2466171114_3fa51415a7.jpg	a brown dog is carrying a toy in it mouth 
26210	2745811124_12c4426b8b.jpg	a girl holding a sheep by the leash in a busy fair setting
26211	425706089_f138118e12.jpg	two men outside of a restaurant 
26212	1419286010_b59af3962a.jpg	a man wearing a grey hat fishing out of a fishing boat 
26213	3250589803_3f440ba781.jpg	several people play basketball outside 
26214	95728660_d47de66544.jpg	man riding bike on trail
26215	3198962089_e647d1b0cd.jpg	a snowboarder slide along a ramp over a snowy gap 
26216	2804851816_9aae9071ca.jpg	the brown dog is running through a field  with a ball in it mouth 
26217	3174228611_6cf9d2266b.jpg	the smu basketball player drive to the basket 
26218	2762702644_2aa3bf9680.jpg	girl in red  with striped tights  playing violin outside of building 
26219	3457604528_302396c08c.jpg	a young girl in a red top is running through a grassy area with large building in the background 
26220	3247693965_845b3b4349.jpg	a tan dog is pulling a red sled in the snow 
26221	2738077433_10e6264b6f.jpg	a dog climbing a steep dirt hill 
26222	2831578193_3c997ae330.jpg	a person feeding a strawberry to a turtle
26223	2943023421_e297f05e11.jpg	there is a blue car on a road in the road splashing through a puddle 
26224	3315353266_70f0bbb1c3.jpg	a man play his guitar with the case open for donation 
26225	3674565156_14d3b41450.jpg	the woman is wearing a purple shirt and red sunglass while her friend wear an orange shirt 
26226	3240094420_a9eea11d39.jpg	four woman  two with id badge 
26227	3128514681_a51b415c31.jpg	two woman in dress pose on a street 
26228	3343900764_2a4c0405f9.jpg	a basketball player is scoring a basket 
26229	3544803461_a418ca611e.jpg	two boxer are fighting 
26230	391579205_c8373b5411.jpg	a dog jumping up to touch a woman s hand 
26231	1019077836_6fc9b15408.jpg	a brown dog play with the hose 
26232	96420612_feb18fc6c6.jpg	a man in red trunk fly through the air with a boogie board 
26233	2992808092_5f677085b7.jpg	two teenager participate in a game of field hockey 
26234	438639005_208bc59b0b.jpg	two small child walk away in a field 
26235	3451085951_e66f7f5d5c.jpg	a white dog play on the beach near a large city 
26236	2693425189_47740c22ed.jpg	a little boy wearing blue short is holding a yellow noodle over a pool 
26237	3467843559_a457ce37b6.jpg	three boy are posing for a picture  one of them making a silly face 
26238	2387197355_237f6f41ee.jpg	a lady in red and black grin at the camera at a costume party 
26239	241347150_5ff37818c2.jpg	a football player in a purple uniform hold the ball while a player in red try to tackle him 
26240	2648165716_02e2e74fd6.jpg	a small child swing back a red baseball bat 
26241	35506150_cbdb630f4f.jpg	a man in a red jacket is sitting on a bench whilst cooking a meal 
26242	2814037463_74de97da86.jpg	a woman ha a finger pointing in her face 
26243	3431860810_44277cd360.jpg	a wooly dog on a beach look toward another dog in the water 
26244	1348304997_afe60a61df.jpg	a barefoot redheaded girl jumping over a rail 
26245	3292016893_24d14c8b4f.jpg	a blonde dog is standing beside a blonde puppy  who is trying to get a stuffed animal from the adult dog 
26246	1234817607_924893f6e1.jpg	an elderly man is smiling while sitting in front of a row of soda can 
26247	2428086758_bce4733f7e.jpg	a big brown dog sniff a smaller dog in the gravel beside a body of water 
26248	3553056438_4e611a7a2a.jpg	a little boy kissing a girl on a stack of hay 
26249	2433175169_da939372f2.jpg	man standing on rock with outstretched hand 
26250	2797188545_aeb26c54c0.jpg	two people canoeing down a river in a red canoe 
26251	3677860841_3aa9d8036c.jpg	a girl with a boy standing behinf her is stepping into a swimming pool
26252	2932498509_27cb0038ec.jpg	two boy splashing in the surf 
26253	2856456013_335297f587.jpg	guy in white trying to score in soccer while being blocked by two guy in orange and black
26254	1224851143_33bcdd299c.jpg	a young child hold a spoon to it mouth while sitting in a chair 
26255	3225998968_ef786d86e0.jpg	this person is skiing 
26256	3565655045_8eb00b7423.jpg	man hang onto rock while out in the ocean 
26257	2968885599_0672a5f016.jpg	dog performing a sled race
26258	954987350_a0c608b467.jpg	a woman wearing a pink tank top holding a mug of liquid
26259	3518675890_2f65e23ff9.jpg	a light brown dog is running through tall grass 
26260	241347300_7c84ecf764.jpg	a football player being tackled from behind by another player from a different team in front of a crowd 
26261	2106772874_381824648b.jpg	a white dog play with a brown dog on carpet 
26262	2362377137_9528692825.jpg	a group of people on the sidewalk of a city street 
26263	1361420539_e9599c60ae.jpg	a black poodle is running through the grass 
26264	3647446816_bd4383c828.jpg	two girl play softball  one slide into plate a other fails to catch ball 
26265	2476214153_99a3998509.jpg	little boy kicking pink soccer ball on a basketball court 
26266	3257182199_5fda78d870.jpg	many surfer are sitting on their surfboard in the calm ocean 
26267	3717309680_e5105afa6d.jpg	a group of mountain bikers race each other down a dirt hill 
26268	2882056260_4399dd4d7c.jpg	a biker ride a motorcycle on a racetrack
26269	3448855727_f16dea7b03.jpg	a group of kid are writing with a black marker on one of their friend s back 
26270	3717845800_ab45e255b8.jpg	member of two soccer team struggle on the field to get the ball 
26271	2971478694_79e46ea7e5.jpg	many ethnic people in multicolored robe gather for an event
26272	291952021_f111b0fb3d.jpg	a brown and white dog carry a brown and white dish towel in his mouth 
26273	3259991972_fce3ab18b2.jpg	a man stand on his head in front of a crowd 
26274	2877424957_9beb1dc49a.jpg	two toddler  one topless  one without pant  standing on a floor with water sprinkler 
26275	2560278143_aa5110aa37.jpg	a beagle walk down a grassy hill 
26276	3665987581_5e6b0a65f2.jpg	a dog chasing livestock on sand 
26277	3387630781_f421a94d9d.jpg	a baby smiling for the camera 
26278	272283076_2d4aa1d5cf.jpg	a man with a bandage on his finger is rock climbing a others watch 
26279	1470132731_fa416b7504.jpg	a black dog splash through water 
26280	2944836001_b38b516286.jpg	a black dog leap for a ball held by a man 
26281	2831846986_5534425cfa.jpg	six girl sit on painted pavement 
26282	2925577165_b83d31a7f6.jpg	minivan drive down wet urban street at night  splashing water 
26283	3736786640_70df13be2c.jpg	two teenage boy in black swim trunk play on a trampoline 
26284	523249012_a0a25f487e.jpg	man sits near water with fishing pole and empty camping chair 
26285	449352117_63c359c6e7.jpg	a dog gnaws on the strap of a camera 
26286	2424398046_1a55c71376.jpg	a little boy rock out with his small guitar 
26287	1104133405_c04a00707f.jpg	a boy wearing a white tshirt walk on the grass and carry a soccer ball 
26288	3634032601_2236676cdd.jpg	a large group of people doing varied activity 
26289	3633396324_c4b24b1f51.jpg	this is a profile shot of an old man in a newspaper boy hat with people blurred out in the background 
26290	3428038648_993a453f9e.jpg	a child play with a tennis racket on the ground 
26291	1429814475_0b592b9995.jpg	a woman sits on the curb next to a scooter talking to a man 
26292	2935703360_4f794f7f09.jpg	a black and white dog is running between yellow pole 
26293	2124040721_bffc0a091a.jpg	a person is a red hat and winter jacket is looking into the distance 
26294	3353278454_2f3a4d0bbc.jpg	a small dog walk with men in the city 
26295	523991446_65dbc5a4a5.jpg	a large woman dance 
26296	2851198725_37b6027625.jpg	a man is kayaking through some white water 
26297	382701159_f98c1988cd.jpg	a man is fishing in kneehigh wave of water 
26298	2206960564_325ed0c7ae.jpg	a small puppy rung towards the camera 
26299	2199083344_3aa77f4879.jpg	a girl in a blue jacket holding a pink bottle in the front of a crowd of other kid 
26300	3716244806_97d5a1fb61.jpg	two adult and two child sitting on rock for a picture
26301	3223224391_be50bf4f43.jpg	fluffy grey dog running in a field
26302	3218480482_66af7587c8.jpg	a basketball player dribble the ball while another block him and an official look on 
26303	2231847779_1148d1c919.jpg	a young baby with food on her face in a purple shirt and both finger up her nose
26304	2994205788_f8b3f2e840.jpg	a man sleeping on the ground in a subway 
26305	482882307_7dcb9eee11.jpg	a man is launched into the air from a raft 
26306	2844963839_ff09cdb81f.jpg	football player in uniform embrace one another 
26307	3579842996_3a62ec1bc7.jpg	a woman in a yellow shirt running on a track 
26308	3400082864_9c737c1450.jpg	a tennis player in midswing 
26309	640409060_6af18fdd54.jpg	a young girl is at the bottom of a slide 
26310	1771490732_0ab5f029ac.jpg	three boy playing soccer in a field
26311	3208188198_2b271d2a2e.jpg	a person jog down a paved surface in a rural setting 
26312	2346772831_b2748ba1f0.jpg	an adult is attending to child on a crowded path surrounding a body of water 
26313	3682428916_69ce66d375.jpg	a small jet take off 
26314	2089122314_40d5739aef.jpg	a dog run down the street  carrying a newspaper 
26315	392976422_c8d0514bc3.jpg	boy in striped tshirt walking along a ledge 
26316	607339469_af851c4119.jpg	a little girl lean over the side of a wall to feed duck in the water 
26317	2450486758_a66fd296ea.jpg	a man duck down a a dog fly over his head to fetch a frisbee 
26318	2089442007_6fc798548c.jpg	a brown dog wade in the water 
26319	2642474867_4e6346f809.jpg	a long haired woman is wearing a grass cowboy hat and a stripped shirt 
26320	3205754736_32c29b5208.jpg	a man with a blue coat and a red hat is holding up a sign 
26321	3515665835_22e6fb1193.jpg	the motocross rider jump high in the air on his bike 
26322	3182161610_4d349b257f.jpg	two toddler in a brightly colored play area 
26323	256283122_a4ef4a17cb.jpg	a dog leap over a man to catch a disc 
26324	3315110972_1090d11728.jpg	a stork flying low over the water 
26325	2567812221_30fb64f5e9.jpg	two woman contestant are walking their dog in a dog show 
26326	1379026456_153fd8b51b.jpg	a young man is sitting at a table with a laptop and earphone 
26327	238512430_30dc12b683.jpg	a boat is illuminated at night 
26328	2090545563_a4e66ec76b.jpg	two small child in red shirt playing on a skateboard 
26329	2775249812_f4db95e818.jpg	a girl in a white coat stand in the middle of a fountain and a boy in the background laugh 
26330	2831656774_36982aafdb.jpg	a woman lead a dog to jump a tall hurdle in a competition 
26331	3613242966_a1c63a0174.jpg	a dog swim in the water 
26332	3143574389_8a4048fbe2.jpg	a crowd is watching a performance in a dark venue  and one man is taking a photo 
26333	3486831913_2b9390ebbc.jpg	the brown dog with a blue bandanna tied around it neck is laying in the grass by the water 
26334	2679926555_b11cf45595.jpg	a young girl twirl her fluffy purple skirt 
26335	2839789830_89668775a4.jpg	the dog leap to attempt to catch the frisbee 
26336	3653764864_225958c9c1.jpg	a number of people ascending a zigzag ramp with bright blue railing 
26337	514222303_cb98584536.jpg	a girl in a yellow sun hat is hanging on rope 
26338	108898978_7713be88fc.jpg	two men are skiing in the snow in a wooded area 
26339	2384401298_e389c01abc.jpg	a white dog and a brown dog are by a stream 
26340	319847643_df7c2a1d25.jpg	a child push it face up towards a window of a playground 
26341	3710468717_c051d96a5f.jpg	two child and their dog play in the snow 
26342	2924870944_90ff9eca1a.jpg	a brown dog run over a dirt and grass background 
26343	109823397_e35154645f.jpg	a man on a fourwheeler jump near a small building 
26344	3339263085_6db9fd0981.jpg	a light brown dog is splashing in the water with it paw 
26345	3541962817_78bcd3835b.jpg	man riding a horse jumping over a wooden fence 
26346	2520255786_b70a3ec032.jpg	a child jumping out of a swing toward a target placed on the ground 
26347	3534668485_6887629ff0.jpg	two woman talking on cellphone  with poster behind them 
26348	2901880865_3fd7b66a45.jpg	an surfer airborne over a wave 
26349	99679241_adc853a5c0.jpg	a water bird standing at the ocean s edge 
